,child,parent,units,allocation
35,Manuf_0006,Manuf_0106,1,0.14285714285714285
36,Manuf_0006,Manuf_0107,1,0.14285714285714285
37,Manuf_0007,Manuf_0100,1,0.125
38,Manuf_0007,Manuf_0101,1,0.125
39,Manuf_0007,Manuf_0102,1,0.125
40,Manuf_0007,Manuf_0103,1,0.125
41,Manuf_0007,Manuf_0104,1,0.125
42,Manuf_0007,Manuf_0106,1,0.125
43,Manuf_0007,Manuf_0107,1,0.125
44,Manuf_0007,Manuf_0108,1,0.125
45,Manuf_0008,Manuf_0100,1,0.125
46,Manuf_0008,Manuf_0101,1,0.125
47,Manuf_0008,Manuf_0102,1,0.125
48,Manuf_0008,Manuf_0103,1,0.125
49,Manuf_0008,Manuf_0104,1,0.125
50,Manuf_0008,Manuf_0106,1,0.125
51,Manuf_0008,Manuf_0107,1,0.125
52,Manuf_0008,Manuf_0108,1,0.125
53,Manuf_0009,Manuf_0100,1,0.14285714285714285
54,Manuf_0009,Manuf_0101,1,0.14285714285714285
55,Manuf_0009,Manuf_0102,1,0.14285714285714285
56,Manuf_0009,Manuf_0103,1,0.14285714285714285
57,Manuf_0009,Manuf_0104,1,0.14285714285714285
58,Manuf_0009,Manuf_0106,1,0.14285714285714285
59,Manuf_0009,Manuf_0108,1,0.14285714285714285
60,Manuf_0010,Manuf_0100,1,0.14285714285714285
61,Manuf_0010,Manuf_0101,1,0.14285714285714285
62,Manuf_0010,Manuf_0102,1,0.14285714285714285
63,Manuf_0010,Manuf_0103,1,0.14285714285714285
64,Manuf_0010,Manuf_0104,1,0.14285714285714285
65,Manuf_0010,Manuf_0106,1,0.14285714285714285
66,Manuf_0010,Manuf_0108,1,0.14285714285714285
67,Manuf_0011,Manuf_0100,1,0.125
68,Manuf_0011,Manuf_0101,1,0.125
69,Manuf_0011,Manuf_0102,1,0.125
70,Manuf_0011,Manuf_0103,1,0.125
71,Manuf_0011,Manuf_0104,1,0.125
72,Manuf_0011,Manuf_0106,1,0.125
73,Manuf_0011,Manuf_0107,1,0.125
74,Manuf_0011,Manuf_0108,1,0.125
75,Manuf_0012,Manuf_0100,1,0.1111111111111111
76,Manuf_0012,Manuf_0101,1,0.1111111111111111
77,Manuf_0012,Manuf_0102,1,0.1111111111111111
78,Manuf_0012,Manuf_0103,1,0.1111111111111111
79,Manuf_0012,Manuf_0104,1,0.1111111111111111
80,Manuf_0012,Manuf_0105,1,0.1111111111111111
81,Manuf_0012,Manuf_0106,1,0.1111111111111111
82,Manuf_0012,Manuf_0107,1,0.1111111111111111
83,Manuf_0012,Manuf_0108,1,0.1111111111111111
84,Manuf_0013,Manuf_0100,1,0.125
85,Manuf_0013,Manuf_0101,1,0.125
86,Manuf_0013,Manuf_0102,1,0.125
87,Manuf_0013,Manuf_0103,1,0.125
88,Manuf_0013,Manuf_0104,1,0.125
89,Manuf_0013,Manuf_0106,1,0.125
90,Manuf_0013,Manuf_0107,1,0.125
91,Manuf_0013,Manuf_0108,1,0.125
92,Manuf_0014,Manuf_0100,1,0.125
93,Manuf_0014,Manuf_0101,1,0.125
94,Manuf_0014,Manuf_0102,1,0.125
95,Manuf_0014,Manuf_0103,1,0.125
96,Manuf_0014,Manuf_0104,1,0.125
97,Manuf_0014,Manuf_0106,1,0.125
98,Manuf_0014,Manuf_0107,1,0.125
99,Manuf_0014,Manuf_0108,1,0.125
100,Manuf_0015,Manuf_0101,1,0.16666666666666666
101,Manuf_0015,Manuf_0102,1,0.16666666666666666
102,Manuf_0015,Manuf_0103,1,0.16666666666666666
103,Manuf_0015,Manuf_0106,1,0.16666666666666666
104,Manuf_0015,Manuf_0107,1,0.16666666666666666
105,Manuf_0015,Manuf_0108,1,0.16666666666666666
106,Manuf_0016,Manuf_0101,1,0.3333333333333333
107,Manuf_0016,Manuf_0102,1,0.3333333333333333
108,Manuf_0016,Manuf_0107,1,0.3333333333333333
109,Manuf_0017,Manuf_0101,1,0.3333333333333333
110,Manuf_0017,Manuf_0102,1,0.3333333333333333
111,Manuf_0017,Manuf_0107,1,0.3333333333333333
112,Manuf_0018,Manuf_0101,1,0.25
113,Manuf_0018,Manuf_0102,1,0.25
114,Manuf_0018,Manuf_0106,1,0.25
115,Manuf_0018,Manuf_0107,1,0.25
116,Manuf_0019,Manuf_0101,1,0.2
117,Manuf_0019,Manuf_0102,1,0.2
118,Manuf_0019,Manuf_0103,1,0.2
119,Manuf_0019,Manuf_0104,1,0.2
120,Manuf_0019,Manuf_0107,1,0.2
121,Manuf_0020,Manuf_0101,1,0.25
122,Manuf_0020,Manuf_0102,1,0.25
123,Manuf_0020,Manuf_0103,1,0.25
124,Manuf_0020,Manuf_0107,1,0.25
125,Manuf_0021,Manuf_0101,1,0.2
126,Manuf_0021,Manuf_0102,1,0.2
127,Manuf_0021,Manuf_0103,1,0.2
128,Manuf_0021,Manuf_0106,1,0.2
129,Manuf_0021,Manuf_0107,1,0.2
130,Manuf_0022,Manuf_0101,1,0.16666666666666666
131,Manuf_0022,Manuf_0102,1,0.16666666666666666
132,Manuf_0022,Manuf_0103,1,0.16666666666666666
133,Manuf_0022,Manuf_0104,1,0.16666666666666666
134,Manuf_0022,Manuf_0106,1,0.16666666666666666
135,Manuf_0022,Manuf_0107,1,0.16666666666666666
136,Manuf_0023,Manuf_0101,1,0.2
137,Manuf_0023,Manuf_0102,1,0.2
138,Manuf_0023,Manuf_0103,1,0.2
139,Manuf_0023,Manuf_0106,1,0.2
140,Manuf_0023,Manuf_0107,1,0.2
141,Manuf_0024,Manuf_0101,1,0.2
142,Manuf_0024,Manuf_0102,1,0.2
143,Manuf_0024,Manuf_0103,1,0.2
144,Manuf_0024,Manuf_0106,1,0.2
145,Manuf_0024,Manuf_0108,1,0.2
146,Manuf_0025,Manuf_0101,1,0.2
147,Manuf_0025,Manuf_0102,1,0.2
148,Manuf_0025,Manuf_0104,1,0.2
149,Manuf_0025,Manuf_0106,1,0.2
150,Manuf_0025,Manuf_0107,1,0.2
151,Manuf_0026,Manuf_0101,1,0.25
152,Manuf_0026,Manuf_0102,1,0.25
153,Manuf_0026,Manuf_0106,1,0.25
154,Manuf_0026,Manuf_0107,1,0.25
155,Manuf_0027,Manuf_0101,1,0.2
156,Manuf_0027,Manuf_0102,1,0.2
157,Manuf_0027,Manuf_0103,1,0.2
158,Manuf_0027,Manuf_0104,1,0.2
159,Manuf_0027,Manuf_0107,1,0.2
160,Manuf_0028,Manuf_0101,1,0.2
161,Manuf_0028,Manuf_0102,1,0.2
162,Manuf_0028,Manuf_0103,1,0.2
163,Manuf_0028,Manuf_0106,1,0.2
164,Manuf_0028,Manuf_0107,1,0.2
165,Manuf_0029,Manuf_0101,1,0.16666666666666666
166,Manuf_0029,Manuf_0102,1,0.16666666666666666
167,Manuf_0029,Manuf_0103,1,0.16666666666666666
168,Manuf_0029,Manuf_0104,1,0.16666666666666666
169,Manuf_0029,Manuf_0106,1,0.16666666666666666
170,Manuf_0029,Manuf_0107,1,0.16666666666666666
171,Manuf_0030,Manuf_0101,1,0.2
172,Manuf_0030,Manuf_0102,1,0.2
173,Manuf_0030,Manuf_0103,1,0.2
174,Manuf_0030,Manuf_0106,1,0.2
175,Manuf_0030,Manuf_0107,1,0.2
176,Manuf_0031,Manuf_0101,1,0.14285714285714285
177,Manuf_0031,Manuf_0102,1,0.14285714285714285
178,Manuf_0031,Manuf_0103,1,0.14285714285714285
179,Manuf_0031,Manuf_0105,1,0.14285714285714285
180,Manuf_0031,Manuf_0106,1,0.14285714285714285
181,Manuf_0031,Manuf_0107,1,0.14285714285714285
182,Manuf_0031,Manuf_0108,1,0.14285714285714285
183,Manuf_0032,Manuf_0101,1,0.5
184,Manuf_0032,Manuf_0106,1,0.5
185,Manuf_0033,Manuf_0101,1,0.25
186,Manuf_0033,Manuf_0103,1,0.25
187,Manuf_0033,Manuf_0106,1,0.25
188,Manuf_0033,Manuf_0107,1,0.25
189,Manuf_0034,Manuf_0101,1,0.25
190,Manuf_0034,Manuf_0103,1,0.25
191,Manuf_0034,Manuf_0106,1,0.25
192,Manuf_0034,Manuf_0107,1,0.25
193,Manuf_0035,Manuf_0101,1,0.3333333333333333
194,Manuf_0035,Manuf_0104,1,0.3333333333333333
195,Manuf_0035,Manuf_0107,1,0.3333333333333333
196,Manuf_0036,Manuf_0101,1,0.16666666666666666
197,Manuf_0036,Manuf_0102,1,0.16666666666666666
198,Manuf_0036,Manuf_0103,1,0.16666666666666666
199,Manuf_0036,Manuf_0104,1,0.16666666666666666
200,Manuf_0036,Manuf_0106,1,0.16666666666666666
201,Manuf_0036,Manuf_0107,1,0.16666666666666666
202,Manuf_0037,Manuf_0101,1,0.2
203,Manuf_0037,Manuf_0102,1,0.2
204,Manuf_0037,Manuf_0103,1,0.2
205,Manuf_0037,Manuf_0106,1,0.2
206,Manuf_0037,Manuf_0107,1,0.2
207,Manuf_0038,Manuf_0101,1,1.0
208,Manuf_0039,Manuf_0101,1,0.5
209,Manuf_0039,Manuf_0107,1,0.5
210,Manuf_0040,Manuf_0101,1,0.5
211,Manuf_0040,Manuf_0107,1,0.5
212,Manuf_0041,Manuf_0101,1,0.16666666666666666
213,Manuf_0041,Manuf_0102,1,0.16666666666666666
214,Manuf_0041,Manuf_0103,1,0.16666666666666666
215,Manuf_0041,Manuf_0104,1,0.16666666666666666
216,Manuf_0041,Manuf_0106,1,0.16666666666666666
217,Manuf_0041,Manuf_0107,1,0.16666666666666666
218,Manuf_0042,Manuf_0101,1,0.16666666666666666
219,Manuf_0042,Manuf_0102,1,0.16666666666666666
220,Manuf_0042,Manuf_0103,1,0.16666666666666666
221,Manuf_0042,Manuf_0104,1,0.16666666666666666
222,Manuf_0042,Manuf_0106,1,0.16666666666666666
223,Manuf_0042,Manuf_0107,1,0.16666666666666666
224,Manuf_0043,Manuf_0101,1,0.2
225,Manuf_0043,Manuf_0102,1,0.2
226,Manuf_0043,Manuf_0103,1,0.2
227,Manuf_0043,Manuf_0106,1,0.2
228,Manuf_0043,Manuf_0107,1,0.2
229,Manuf_0044,Manuf_0101,1,0.16666666666666666
230,Manuf_0044,Manuf_0102,1,0.16666666666666666
231,Manuf_0044,Manuf_0103,1,0.16666666666666666
232,Manuf_0044,Manuf_0106,1,0.16666666666666666
233,Manuf_0044,Manuf_0107,1,0.16666666666666666
234,Manuf_0044,Manuf_0108,1,0.16666666666666666
235,Manuf_0045,Manuf_0101,1,0.16666666666666666
236,Manuf_0045,Manuf_0102,1,0.16666666666666666
237,Manuf_0045,Manuf_0103,1,0.16666666666666666
238,Manuf_0045,Manuf_0104,1,0.16666666666666666
239,Manuf_0045,Manuf_0106,1,0.16666666666666666
240,Manuf_0045,Manuf_0107,1,0.16666666666666666
241,Manuf_0046,Manuf_0101,1,0.14285714285714285
242,Manuf_0046,Manuf_0102,1,0.14285714285714285
243,Manuf_0046,Manuf_0103,1,0.14285714285714285
244,Manuf_0046,Manuf_0104,1,0.14285714285714285
245,Manuf_0046,Manuf_0106,1,0.14285714285714285
246,Manuf_0046,Manuf_0107,1,0.14285714285714285
247,Manuf_0046,Manuf_0108,1,0.14285714285714285
248,Manuf_0047,Manuf_0101,1,0.14285714285714285
249,Manuf_0047,Manuf_0102,1,0.14285714285714285
250,Manuf_0047,Manuf_0103,1,0.14285714285714285
251,Manuf_0047,Manuf_0104,1,0.14285714285714285
252,Manuf_0047,Manuf_0106,1,0.14285714285714285
253,Manuf_0047,Manuf_0107,1,0.14285714285714285
254,Manuf_0047,Manuf_0108,1,0.14285714285714285
255,Manuf_0048,Manuf_0101,1,0.16666666666666666
256,Manuf_0048,Manuf_0102,1,0.16666666666666666
257,Manuf_0048,Manuf_0103,1,0.16666666666666666
258,Manuf_0048,Manuf_0106,1,0.16666666666666666
259,Manuf_0048,Manuf_0107,1,0.16666666666666666
260,Manuf_0048,Manuf_0108,1,0.16666666666666666
261,Manuf_0049,Manuf_0101,1,0.16666666666666666
262,Manuf_0049,Manuf_0102,1,0.16666666666666666
263,Manuf_0049,Manuf_0103,1,0.16666666666666666
264,Manuf_0049,Manuf_0104,1,0.16666666666666666
265,Manuf_0049,Manuf_0106,1,0.16666666666666666
266,Manuf_0049,Manuf_0107,1,0.16666666666666666
267,Manuf_0050,Manuf_0101,1,0.16666666666666666
268,Manuf_0050,Manuf_0102,1,0.16666666666666666
269,Manuf_0050,Manuf_0103,1,0.16666666666666666
270,Manuf_0050,Manuf_0104,1,0.16666666666666666
271,Manuf_0050,Manuf_0106,1,0.16666666666666666
272,Manuf_0050,Manuf_0107,1,0.16666666666666666
273,Manuf_0051,Manuf_0101,1,0.2
274,Manuf_0051,Manuf_0102,1,0.2
275,Manuf_0051,Manuf_0103,1,0.2
276,Manuf_0051,Manuf_0106,1,0.2
277,Manuf_0051,Manuf_0107,1,0.2
278,Manuf_0052,Manuf_0101,1,0.14285714285714285
279,Manuf_0052,Manuf_0102,1,0.14285714285714285
280,Manuf_0052,Manuf_0103,1,0.14285714285714285
281,Manuf_0052,Manuf_0104,1,0.14285714285714285
282,Manuf_0052,Manuf_0106,1,0.14285714285714285
283,Manuf_0052,Manuf_0107,1,0.14285714285714285
284,Manuf_0052,Manuf_0108,1,0.14285714285714285
285,Manuf_0053,Manuf_0101,1,0.14285714285714285
286,Manuf_0053,Manuf_0102,1,0.14285714285714285
287,Manuf_0053,Manuf_0103,1,0.14285714285714285
288,Manuf_0053,Manuf_0104,1,0.14285714285714285
289,Manuf_0053,Manuf_0106,1,0.14285714285714285
290,Manuf_0053,Manuf_0107,1,0.14285714285714285
291,Manuf_0053,Manuf_0108,1,0.14285714285714285
292,Manuf_0054,Manuf_0101,1,0.16666666666666666
293,Manuf_0054,Manuf_0102,1,0.16666666666666666
294,Manuf_0054,Manuf_0103,1,0.16666666666666666
295,Manuf_0054,Manuf_0106,1,0.16666666666666666
296,Manuf_0054,Manuf_0107,1,0.16666666666666666
297,Manuf_0054,Manuf_0108,1,0.16666666666666666
298,Manuf_0055,Manuf_0101,1,0.2
299,Manuf_0055,Manuf_0102,1,0.2
300,Manuf_0055,Manuf_0103,1,0.2
301,Manuf_0055,Manuf_0106,1,0.2
302,Manuf_0055,Manuf_0107,1,0.2
303,Manuf_0056,Manuf_0101,1,0.16666666666666666
304,Manuf_0056,Manuf_0102,1,0.16666666666666666
305,Manuf_0056,Manuf_0103,1,0.16666666666666666
306,Manuf_0056,Manuf_0106,1,0.16666666666666666
307,Manuf_0056,Manuf_0107,1,0.16666666666666666
308,Manuf_0056,Manuf_0108,1,0.16666666666666666
309,Manuf_0057,Manuf_0101,1,0.14285714285714285
310,Manuf_0057,Manuf_0102,1,0.14285714285714285
311,Manuf_0057,Manuf_0103,1,0.14285714285714285
312,Manuf_0057,Manuf_0104,1,0.14285714285714285
313,Manuf_0057,Manuf_0106,1,0.14285714285714285
314,Manuf_0057,Manuf_0107,1,0.14285714285714285
315,Manuf_0057,Manuf_0108,1,0.14285714285714285
316,Manuf_0058,Manuf_0101,1,0.16666666666666666
317,Manuf_0058,Manuf_0102,1,0.16666666666666666
318,Manuf_0058,Manuf_0103,1,0.16666666666666666
319,Manuf_0058,Manuf_0106,1,0.16666666666666666
320,Manuf_0058,Manuf_0107,1,0.16666666666666666
321,Manuf_0058,Manuf_0108,1,0.16666666666666666
322,Manuf_0059,Manuf_0102,1,0.2
323,Manuf_0059,Manuf_0103,1,0.2
324,Manuf_0059,Manuf_0106,1,0.2
325,Manuf_0059,Manuf_0107,1,0.2
326,Manuf_0059,Manuf_0108,1,0.2
327,Manuf_0060,Manuf_0102,1,0.3333333333333333
328,Manuf_0060,Manuf_0103,1,0.3333333333333333
329,Manuf_0060,Manuf_0107,1,0.3333333333333333
330,Manuf_0061,Manuf_0102,1,0.25
331,Manuf_0061,Manuf_0103,1,0.25
332,Manuf_0061,Manuf_0106,1,0.25
333,Manuf_0061,Manuf_0107,1,0.25
334,Manuf_0062,Manuf_0102,1,0.3333333333333333
335,Manuf_0062,Manuf_0106,1,0.3333333333333333
336,Manuf_0062,Manuf_0107,1,0.3333333333333333
337,Manuf_0063,Manuf_0102,1,0.3333333333333333
338,Manuf_0063,Manuf_0103,1,0.3333333333333333
339,Manuf_0063,Manuf_0107,1,0.3333333333333333
340,Manuf_0064,Manuf_0102,1,0.25
341,Manuf_0064,Manuf_0103,1,0.25
342,Manuf_0064,Manuf_0106,1,0.25
343,Manuf_0064,Manuf_0107,1,0.25
344,Manuf_0065,Manuf_0102,1,0.5
345,Manuf_0065,Manuf_0103,1,0.5
346,Manuf_0066,Manuf_0102,1,0.25
347,Manuf_0066,Manuf_0103,1,0.25
348,Manuf_0066,Manuf_0106,1,0.25
349,Manuf_0066,Manuf_0107,1,0.25
350,Manuf_0067,Manuf_0102,1,0.25
351,Manuf_0067,Manuf_0103,1,0.25
352,Manuf_0067,Manuf_0106,1,0.25
353,Manuf_0067,Manuf_0107,1,0.25
354,Manuf_0068,Manuf_0102,1,0.2
355,Manuf_0068,Manuf_0103,1,0.2
356,Manuf_0068,Manuf_0106,1,0.2
357,Manuf_0068,Manuf_0107,1,0.2
358,Manuf_0068,Manuf_0108,1,0.2
359,Manuf_0069,Manuf_0102,1,0.2
360,Manuf_0069,Manuf_0103,1,0.2
361,Manuf_0069,Manuf_0104,1,0.2
362,Manuf_0069,Manuf_0106,1,0.2
363,Manuf_0069,Manuf_0107,1,0.2
364,Manuf_0070,Manuf_0102,1,0.25
365,Manuf_0070,Manuf_0103,1,0.25
366,Manuf_0070,Manuf_0106,1,0.25
367,Manuf_0070,Manuf_0107,1,0.25
368,Manuf_0071,Manuf_0102,1,0.3333333333333333
369,Manuf_0071,Manuf_0106,1,0.3333333333333333
370,Manuf_0071,Manuf_0107,1,0.3333333333333333
371,Manuf_0072,Manuf_0102,1,0.5
372,Manuf_0072,Manuf_0106,1,0.5
373,Manuf_0073,Manuf_0102,1,0.2
374,Manuf_0073,Manuf_0103,1,0.2
375,Manuf_0073,Manuf_0106,1,0.2
376,Manuf_0073,Manuf_0107,1,0.2
377,Manuf_0073,Manuf_0108,1,0.2
378,Manuf_0074,Manuf_0102,1,0.2
379,Manuf_0074,Manuf_0103,1,0.2
380,Manuf_0074,Manuf_0104,1,0.2
381,Manuf_0074,Manuf_0106,1,0.2
382,Manuf_0074,Manuf_0107,1,0.2
383,Manuf_0075,Manuf_0102,1,0.2
384,Manuf_0075,Manuf_0103,1,0.2
385,Manuf_0075,Manuf_0104,1,0.2
386,Manuf_0075,Manuf_0106,1,0.2
387,Manuf_0075,Manuf_0107,1,0.2
388,Manuf_0076,Manuf_0102,1,0.25
389,Manuf_0076,Manuf_0103,1,0.25
390,Manuf_0076,Manuf_0106,1,0.25
391,Manuf_0076,Manuf_0107,1,0.25
392,Manuf_0077,Manuf_0102,1,0.2
393,Manuf_0077,Manuf_0103,1,0.2
394,Manuf_0077,Manuf_0106,1,0.2
395,Manuf_0077,Manuf_0107,1,0.2
396,Manuf_0077,Manuf_0108,1,0.2
397,Manuf_0078,Manuf_0103,1,0.25
398,Manuf_0078,Manuf_0106,1,0.25
399,Manuf_0078,Manuf_0107,1,0.25
400,Manuf_0078,Manuf_0108,1,0.25
401,Manuf_0079,Manuf_0103,1,0.5
402,Manuf_0079,Manuf_0107,1,0.5
403,Manuf_0080,Manuf_0103,1,0.3333333333333333
404,Manuf_0080,Manuf_0106,1,0.3333333333333333
405,Manuf_0080,Manuf_0107,1,0.3333333333333333
406,Manuf_0081,Manuf_0103,1,0.5
407,Manuf_0081,Manuf_0107,1,0.5
408,Manuf_0082,Manuf_0103,1,0.3333333333333333
409,Manuf_0082,Manuf_0106,1,0.3333333333333333
410,Manuf_0082,Manuf_0107,1,0.3333333333333333
411,Manuf_0083,Manuf_0103,1,0.5
412,Manuf_0083,Manuf_0108,1,0.5
413,Manuf_0084,Manuf_0103,1,0.3333333333333333
414,Manuf_0084,Manuf_0106,1,0.3333333333333333
415,Manuf_0084,Manuf_0107,1,0.3333333333333333
416,Manuf_0085,Manuf_0103,1,0.3333333333333333
417,Manuf_0085,Manuf_0106,1,0.3333333333333333
418,Manuf_0085,Manuf_0107,1,0.3333333333333333
419,Manuf_0086,Manuf_0103,1,0.3333333333333333
420,Manuf_0086,Manuf_0106,1,0.3333333333333333
421,Manuf_0086,Manuf_0107,1,0.3333333333333333
422,Manuf_0087,Manuf_0103,1,0.5
423,Manuf_0087,Manuf_0107,1,0.5
424,Manuf_0088,Manuf_0103,1,0.5
425,Manuf_0088,Manuf_0107,1,0.5
426,Manuf_0089,Manuf_0103,1,0.3333333333333333
427,Manuf_0089,Manuf_0106,1,0.3333333333333333
428,Manuf_0089,Manuf_0107,1,0.3333333333333333
429,Manuf_0090,Manuf_0103,1,0.25
430,Manuf_0090,Manuf_0106,1,0.25
431,Manuf_0090,Manuf_0107,1,0.25
432,Manuf_0090,Manuf_0108,1,0.25
433,Manuf_0091,Manuf_0103,1,1.0
434,Manuf_0092,Manuf_0103,1,1.0
435,Manuf_0093,Manuf_0103,1,0.5
436,Manuf_0093,Manuf_0106,1,0.5
437,Manuf_0094,Manuf_0103,1,0.25
438,Manuf_0094,Manuf_0106,1,0.25
439,Manuf_0094,Manuf_0107,1,0.25
440,Manuf_0094,Manuf_0108,1,0.25
441,Manuf_0095,Manuf_0103,1,0.3333333333333333
442,Manuf_0095,Manuf_0106,1,0.3333333333333333
443,Manuf_0095,Manuf_0107,1,0.3333333333333333
444,Manuf_0096,Manuf_0103,1,0.25
445,Manuf_0096,Manuf_0106,1,0.25
446,Manuf_0096,Manuf_0107,1,0.25
447,Manuf_0096,Manuf_0108,1,0.25
448,Manuf_0097,Manuf_0106,1,0.5
449,Manuf_0097,Manuf_0107,1,0.5
450,Manuf_0098,Manuf_0106,1,0.5
451,Manuf_0098,Manuf_0107,1,0.5
