,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
25,Dist_0026,0.0,3.0,7.0,0.0,0.0,2.0537489106318225,18.85,21.49,106.58,2094.7,188.5,656,1616
26,Dist_0027,0.0,3.0,5.0,0.0,0.0,2.0537489106318225,14.57,17.7,85.69,1684.1,145.7,656,1680
27,Dist_0028,0.0,3.0,1.0,0.0,0.0,2.0537489106318225,15.0,19.0,56.85,1117.3,150.0,656,1744
28,Dist_0029,0.0,3.0,6.0,0.0,0.0,2.0537489106318225,11.0,15.0,72.47,1424.3,110.0,656,1808
29,Dist_0030,0.0,3.0,5.0,0.0,0.0,2.0537489106318225,65.31,34.63,207.03,4068.8,653.1,656,1872
30,Dist_0031,0.0,3.0,1.0,0.0,0.0,2.0537489106318225,12.5,14.19,64.71000000000001,1271.8,125.0,656,1936
31,Dist_0032,0.0,3.0,8.0,0.0,0.0,2.0537489106318225,16.61,19.23,103.74000000000001,2038.8,166.1,656,2000
32,Dist_0033,0.0,3.0,5.0,0.0,0.0,2.0537489106318225,10.23,16.96,87.08,1711.4,102.30000000000001,656,2064
33,Dist_0034,0.0,3.0,2.0,0.0,0.0,2.0537489106318225,94.02,82.16,57.42,1128.5,940.1999999999999,656,2128
34,Dist_0035,0.0,3.0,6.0,0.0,0.0,2.0537489106318225,22.6,34.22,72.79,1430.6,226.0,656,2192
35,Dist_0036,0.0,3.0,6.0,0.0,0.0,2.0537489106318225,18.85,21.71,67.33,1323.3,188.5,656,2256
36,Dist_0037,0.0,3.0,2.0,0.0,0.0,2.0537489106318225,121.45,78.86,53.09,1043.4,1214.5,656,2320
37,Dist_0038,0.0,3.0,7.0,0.0,0.0,2.0537489106318225,33.91,57.07,66.73,1311.5,339.09999999999997,656,2384
38,Dist_0039,0.0,3.0,4.0,0.0,0.0,2.0537489106318225,16.29,30.86,220.75,4338.5,162.89999999999998,656,2448
39,Dist_0040,0.0,3.0,2.0,0.0,0.0,2.0537489106318225,19.56,16.04,97.52,1916.6,195.6,656,2512
40,Dist_0041,0.0,3.0,8.0,0.0,0.0,2.0537489106318225,18.29,13.59,146.38,2876.9,182.89999999999998,656,2576
41,Dist_0042,0.0,3.0,4.0,0.0,0.0,2.0537489106318225,15.99,15.36,260.02,5110.3,159.9,656,2640
42,Dist_0043,0.0,3.0,1.0,0.0,0.0,2.0537489106318225,14.3,21.87,85.34,1677.2,143.0,656,2704
43,Dist_0044,0.0,3.0,9.0,0.0,0.0,2.0537489106318225,20.13,12.14,127.35,2502.9,201.29999999999998,656,2768
44,Dist_0045,0.0,3.0,4.0,0.0,0.0,2.0537489106318225,10.74,20.18,96.99000000000001,1906.2,107.4,656,2832
45,Dist_0046,0.0,3.0,1.0,0.0,0.0,2.0537489106318225,20.12,18.36,61.83,1215.2,201.20000000000002,656,2896
46,Dist_0047,0.0,3.0,6.0,0.0,0.0,2.0537489106318225,17.28,21.2,85.7,1684.3,172.8,656,2960
47,Dist_0048,0.0,3.0,3.0,0.0,0.0,2.0537489106318225,11.0,16.0,61.83,1215.2,110.0,656,3024
48,Dist_0049,0.0,3.0,2.0,0.0,0.0,2.0537489106318225,16.82,31.95,49.32000000000001,969.3,168.2,656,3088
49,Dist_0050,0.0,3.0,10.0,0.0,0.0,2.0537489106318225,24.29,26.61,61.53000000000001,1209.3,242.89999999999998,656,3152
50,Dist_0051,0.0,3.0,3.0,0.0,0.0,2.0537489106318225,14.19,14.33,50.42000000000001,990.9,141.9,656,3216
51,Dist_0052,0.0,3.0,2.0,0.0,0.0,2.0537489106318225,16.24,17.45,68.75,1351.2,162.39999999999998,656,3280
52,Dist_0053,0.0,3.0,9.0,0.0,0.0,2.0537489106318225,17.0,18.0,98.53999999999999,1936.6,170.0,656,3344
53,Dist_0054,0.0,3.0,5.0,0.0,0.0,2.0537489106318225,17.21,15.92,68.74,1351.0,172.10000000000002,656,3408
54,Dist_0055,0.0,3.0,1.0,0.0,0.0,2.0537489106318225,20.1,22.93,45.480000000000004,893.8,201.0,656,3472
55,Dist_0056,0.0,3.0,9.0,0.0,0.0,2.0537489106318225,17.53,20.59,52.190000000000005,1025.7,175.3,656,3536
56,Dist_0057,0.0,3.0,6.0,0.0,0.0,2.0537489106318225,19.0,18.73,46.480000000000004,913.5,190.0,656,3600
57,Dist_0058,0.0,3.0,1.0,0.0,0.0,2.0537489106318225,82.65,45.84,53.150000000000006,1044.6,826.5,656,3664
58,Dist_0059,0.0,3.0,9.0,0.0,0.0,2.0537489106318225,20.7,31.46,63.27,1243.5,207.0,656,3728
59,Dist_0060,0.0,3.0,5.0,0.0,0.0,2.0537489106318225,11.0,14.0,52.150000000000006,1024.9,110.0,656,3792
60,Dist_0061,0.0,3.0,1.0,0.0,0.0,2.0537489106318225,25.31,16.99,90.91999999999999,1786.9,253.1,656,3856
61,Dist_0062,0.0,3.0,5.0,0.0,0.0,2.0537489106318225,18.15,17.05,146.82,2885.5,181.5,656,3920
62,Dist_0063,0.0,3.0,4.0,0.0,0.0,2.0537489106318225,16.0,19.0,110.88,2179.2,160.0,656,3984
63,Dist_0064,0.0,3.0,1.0,0.0,0.0,2.0537489106318225,19.95,13.41,69.89,1373.6,199.5,656,4048
64,Dist_0065,0.0,3.0,7.0,0.0,0.0,2.0537489106318225,16.0,20.1,120.43,2366.9,160.0,656,4112
65,Dist_0066,0.0,3.0,6.0,0.0,0.0,2.0537489106318225,15.53,18.77,77.16,1516.5,155.29999999999998,656,4176
66,Dist_0067,0.0,3.0,1.0,0.0,0.0,2.0537489106318225,17.81,15.57,115.24000000000001,2264.9,178.1,656,4240
67,Dist_0068,0.0,3.0,7.0,0.0,0.0,2.0537489106318225,22.83,15.16,171.10000000000002,3362.7,228.29999999999998,656,4304
68,Dist_0069,0.0,3.0,5.0,0.0,0.0,2.0537489106318225,13.0,17.65,143.27,2815.7,130.0,656,4368
69,Dist_0070,0.0,3.0,1.0,0.0,0.0,2.0537489106318225,20.62,15.78,60.910000000000004,1197.1,206.20000000000002,656,4432
70,Dist_0071,0.0,3.0,5.0,0.0,0.0,2.0537489106318225,24.62,19.64,73.42,1443.0,246.20000000000002,656,4496
71,Dist_0072,0.0,3.0,6.0,0.0,0.0,2.0537489106318225,17.07,20.37,75.98,1493.3,170.7,656,4560
72,Dist_0073,0.0,3.0,2.0,0.0,0.0,2.0537489106318225,181.61,121.63,44.81,880.7,1816.1000000000001,656,4624
73,Dist_0074,0.0,3.0,8.0,0.0,0.0,2.0537489106318225,50.98,47.03,48.300000000000004,949.3,509.79999999999995,656,4688
74,Dist_0075,0.0,3.0,4.0,0.0,0.0,2.0537489106318225,19.3,29.56,58.52,1150.1,193.0,656,4752
75,Dist_0076,0.0,3.0,1.0,0.0,0.0,2.0537489106318225,17.04,15.62,60.74,1193.7,170.39999999999998,656,4816
76,Dist_0077,0.0,3.0,6.0,0.0,0.0,2.0537489106318225,20.03,14.84,86.83,1706.5,200.3,656,4880
77,Dist_0078,0.0,3.0,5.0,0.0,0.0,2.0537489106318225,11.48,18.88,108.72,2136.7,114.80000000000001,656,4944
78,Dist_0079,0.0,3.0,2.0,0.0,0.0,2.0537489106318225,15.1,14.68,53.870000000000005,1058.7,151.0,656,5008
79,Dist_0080,0.0,3.0,7.0,0.0,0.0,2.0537489106318225,18.68,13.5,64.37,1265.1,186.8,656,5072
80,Dist_0081,0.0,3.0,5.0,0.0,0.0,2.0537489106318225,12.91,17.99,69.25,1361.0,129.1,656,5136
81,Dist_0082,0.0,3.0,1.0,0.0,0.0,2.0537489106318225,14.72,15.52,67.78,1332.1,147.20000000000002,656,5200
82,Dist_0083,0.0,3.0,10.0,0.0,0.0,2.0537489106318225,18.69,20.35,87.84,1726.4,186.9,656,5264
83,Dist_0084,0.0,3.0,5.0,0.0,0.0,2.0537489106318225,17.05,21.6,108.5,2132.4,170.5,656,5328
84,Dist_0085,0.0,3.0,1.0,0.0,0.0,2.0537489106318225,14.53,21.52,100.27,1970.6,145.29999999999998,656,5392
85,Dist_0086,0.0,3.0,8.0,0.0,0.0,2.0537489106318225,17.66,11.5,144.12,2832.5,176.6,656,5456
86,Dist_0087,0.0,3.0,6.0,0.0,0.0,2.0537489106318225,19.0,18.0,116.41,2287.9,190.0,656,5520
87,Dist_0088,0.0,3.0,1.0,0.0,0.0,2.0537489106318225,14.06,12.72,209.07999999999998,4109.1,140.6,656,5584
88,Dist_0089,0.0,3.0,7.0,0.0,0.0,2.0537489106318225,17.0,18.0,393.61,7735.8,170.0,656,5648
89,Dist_0090,0.0,3.0,4.0,0.0,0.0,2.0537489106318225,14.0,16.0,230.52999999999997,4530.7,140.0,656,5712
90,Dist_0091,0.0,3.0,1.0,0.0,0.0,2.0537489106318225,12.98,19.41,67.86,1333.7,129.8,656,5776
91,Dist_0092,0.0,3.0,6.0,0.0,0.0,2.0537489106318225,30.94,18.96,81.93,1610.2,309.40000000000003,656,5840
92,Dist_0093,0.0,3.0,4.0,0.0,0.0,2.0537489106318225,17.17,16.56,76.72,1507.8,171.70000000000002,656,5904
93,Manuf_0001,0.0,0.0,1.0,0.0,0.0,2.041008321198472,16403.88,5745.633532361771,27.92,533.9,164038.80000000002,176,2864
94,Manuf_0002,0.0,0.0,2.0,0.0,0.0,1.7506860712521692,5892.639999999999,4432.546770311624,55.53,588.9,58926.399999999994,544,80
95,Manuf_0003,0.0,0.0,2.0,0.0,0.0,2.0537489106318225,57.29,29.40468330045403,92.36,1815.2,572.9,544,272
96,Manuf_0004,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,130.59,130.23213965838082,49.730000000000004,977.4,1305.9,544,464
97,Manuf_0005,0.0,0.0,2.0,0.0,0.0,2.0537489106318225,60.370000000000005,43.0341306406903,57.43000000000001,1128.7,603.7,544,656
98,Manuf_0006,0.0,0.0,2.0,0.0,0.0,2.0537489106318225,49.46,34.937408318305465,257.13,5053.5,494.6,544,848
99,Manuf_0007,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,52.519999999999996,35.67215300482997,179.61,3530.0,525.1999999999999,544,1040
100,Manuf_0008,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,50.4,31.33190227228471,46.86,921.0,504.0,544,1232
101,Manuf_0009,0.0,0.0,2.0,0.0,0.0,2.0537489106318225,60.48,45.55858865241547,47.5,933.5,604.8,544,1424
102,Manuf_0010,0.0,0.0,2.0,0.0,0.0,2.0537489106318225,49.02,34.025045187332225,67.0,1316.8,490.20000000000005,544,1616
103,Manuf_0011,0.0,0.0,2.0,0.0,0.0,2.0537489106318225,91.31,42.252063854917196,54.85,1078.0,913.1,544,1808
104,Manuf_0012,0.0,0.0,2.0,0.0,0.0,2.0537489106318225,39.34,29.305129243871285,63.71,1252.1,393.40000000000003,544,2000
105,Manuf_0013,0.0,0.0,2.0,0.0,0.0,2.0537489106318225,135.47,91.61112432450548,55.42,1089.2,1354.7,544,2192
106,Manuf_0014,0.0,0.0,2.0,0.0,0.0,2.0537489106318225,171.65,102.11867654841596,52.09,1023.7,1716.5,544,2384
107,Manuf_0015,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,53.839999999999996,26.03649938067712,95.52,1877.3,538.4,544,2576
108,Manuf_0016,0.0,0.0,2.0,0.0,0.0,2.0537489106318225,45.17,32.13890010563522,84.34,1657.6,451.70000000000005,544,2768
109,Manuf_0017,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,48.400000000000006,32.288226956585895,60.83,1195.5,484.00000000000006,544,2960
110,Manuf_0018,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,55.3,43.98003524327829,48.32000000000001,949.7,553.0,544,3152
111,Manuf_0019,0.0,0.0,2.0,0.0,0.0,2.0537489106318225,50.449999999999996,29.697624484123306,66.75,1311.9,504.49999999999994,544,3344
112,Manuf_0020,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,56.63,36.06308223100183,44.480000000000004,874.2,566.3000000000001,544,3536
113,Manuf_0021,0.0,0.0,2.0,0.0,0.0,2.0537489106318225,114.35000000000001,57.33268875606655,51.150000000000006,1005.3,1143.5,544,3728
114,Manuf_0022,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,59.459999999999994,30.665332217342762,88.91999999999999,1747.6,594.5999999999999,544,3920
115,Manuf_0023,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,51.480000000000004,30.596584776736112,67.89,1334.3,514.8000000000001,544,4112
116,Manuf_0024,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,53.64,27.995946135110344,113.24000000000001,2225.6,536.4,544,4304
117,Manuf_0025,0.0,0.0,2.0,0.0,0.0,2.0537489106318225,62.31,32.398686701778516,59.910000000000004,1177.4,623.1,544,4496
118,Manuf_0026,0.0,0.0,2.0,0.0,0.0,2.0537489106318225,251.89000000000001,133.71414061347437,42.81,841.4,2518.9,544,4688
119,Manuf_0027,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,48.55,28.647240704821815,58.74,1154.4,485.5,544,4880
120,Manuf_0028,0.0,0.0,2.0,0.0,0.0,2.0537489106318225,46.69,26.858750901707992,51.870000000000005,1019.4,466.9,544,5072
121,Manuf_0029,0.0,0.0,2.0,0.0,0.0,2.0537489106318225,50.46000000000001,33.489593906167336,66.78,1312.5,504.6000000000001,544,5264
122,Manuf_0030,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,51.19,30.320956449294275,99.27,1951.0,511.9,544,5456
123,Manuf_0031,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,45.06,27.235976207949662,207.07999999999998,4069.8,450.6,544,5648
124,Manuf_0032,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,61.09,31.787785389989033,65.86,1294.4,610.9000000000001,544,5840
125,Part_0001,0.0,0.0,0.0,0.0,0.0,2.041008321198472,16403.88,5745.633532361771,1.36,26.0,164038.80000000002,64,2592
126,Part_0002,0.0,0.0,0.0,0.0,0.0,2.041008321198472,16403.88,5745.633532361771,3.51,67.1,164038.80000000002,64,2656
127,Part_0003,0.0,0.0,0.0,0.0,0.0,2.041008321198472,16403.88,5745.633532361771,1.52,29.1,164038.80000000002,64,2720
128,Part_0004,0.0,0.0,0.0,0.0,0.0,2.041008321198472,16403.88,5745.633532361771,1.53,29.3,164038.80000000002,64,2784
129,Part_0005,0.0,0.0,17.0,0.0,0.0,2.047337075531841,18151.88,5841.149692337974,1.49,28.9,181518.80000000002,64,2864
130,Part_0006,0.0,0.0,0.0,0.0,0.0,2.041008321198472,16403.88,5745.633532361771,1.81,34.6,164038.80000000002,64,2928
131,Part_0007,0.0,0.0,0.0,0.0,0.0,2.041008321198472,16403.88,5745.633532361771,1.83,35.0,164038.80000000002,64,2992
132,Part_0008,0.0,0.0,0.0,0.0,0.0,2.041008321198472,16403.88,5745.633532361771,5.23,100.0,164038.80000000002,64,3056
133,Part_0009,0.0,0.0,42.0,0.0,0.0,2.047337075531841,16420.88,5745.650588767125,3.88,75.2,164208.80000000002,64,3120
134,Part_0010,0.0,0.0,31.0,0.0,0.0,2.047337075531841,16415.88,5745.658681839708,3.83,74.2,164158.80000000002,64,3184
135,Part_0011,0.0,0.0,0.0,0.0,0.0,1.7506860712521692,5892.639999999999,4432.546770311624,1.18,12.5,58926.399999999994,336,16
136,Part_0012,0.0,0.0,0.0,0.0,0.0,1.7506860712521692,5892.639999999999,4432.546770311624,1.1,11.7,58926.399999999994,336,80
137,Part_0013,0.0,0.0,0.0,0.0,0.0,1.7506860712521692,5892.639999999999,4432.546770311624,2.94,31.2,58926.399999999994,336,144
138,Part_0014,0.0,0.0,0.0,0.0,0.0,1.7506860712521692,5892.639999999999,4432.546770311624,1.21,12.8,58926.399999999994,336,208
139,Part_0015,0.0,0.0,0.0,0.0,0.0,1.7506860712521692,5892.639999999999,4432.546770311624,1.87,19.8,58926.399999999994,336,272
140,Part_0016,0.0,0.0,0.0,0.0,0.0,1.7506860712521692,5892.639999999999,4432.546770311624,1.73,18.3,58926.399999999994,336,336
141,Part_0017,0.0,0.0,0.0,0.0,0.0,1.7506860712521692,5892.639999999999,4432.546770311624,1.54,16.3,58926.399999999994,336,400
142,Part_0018,0.0,0.0,0.0,0.0,0.0,1.7506860712521692,5892.639999999999,4432.546770311624,2.0,21.2,58926.399999999994,336,464
143,Part_0019,0.0,0.0,0.0,0.0,0.0,1.7506860712521692,5892.639999999999,4432.546770311624,2.02,21.4,58926.399999999994,336,528
144,Part_0020,0.0,0.0,33.0,0.0,0.0,2.041008321198472,16072.07,5517.176571354229,1.98,37.9,160720.7,336,2928
145,Part_0021,0.0,0.0,12.0,0.0,0.0,2.0406028107517358,8046.500000000001,4442.116903301849,5.87,112.1,80465.00000000001,336,2992
146,Retail_0001,0.0,8.0,0.0,0.0,0.0,2.0537489106318225,1748.0,1052.01,3.49,68.6,17480.0,176,2944
147,Retail_0002,0.0,13.0,0.0,0.0,0.0,2.0537489106318225,17.0,14.0,5.88,115.6,170.0,176,3120
148,Retail_0003,0.0,15.0,0.0,0.0,0.0,2.0537489106318225,12.0,17.0,4.83,94.9,120.0,176,3184
149,Retail_0004,0.0,15.0,0.0,0.0,0.0,2.0537489106318225,8357.38,3644.16,31.92,627.3,83573.79999999999,544,2832
150,Retail_0005,0.0,15.0,0.0,0.0,0.0,2.0537489106318225,8025.57,3272.13,2.98,58.6,80255.7,544,2896
151,Trans_0001,0.0,0.0,2.0,0.0,0.0,2.041008321198472,16403.88,5745.633532361771,29.92,572.1,164038.80000000002,336,2864
