,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
29,Dist_0030,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,482.89,17.86,91.32000000000001,794.1,4828.9,1424,1792
30,Dist_0031,0.0,0.0,12.0,0.0,0.0,1.6448536269514722,771.32,7.02,95.96,834.5,7713.200000000001,1424,4384
31,Manuf_0001,0.0,0.0,6.0,0.0,0.0,1.6448536269514722,135.8,10.76,88.49000000000001,769.5,1358.0,1136,32
32,Manuf_0002,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,160.03,8.78,84.85000000000001,737.9,1600.3,1136,176
33,Manuf_0003,0.0,0.0,2.0,0.0,0.0,1.6448536269514722,67.09,5.58,83.5,726.1,670.9000000000001,1136,256
34,Manuf_0004,0.0,0.0,10.0,0.0,0.0,1.6448536269514722,43.81,11.92,88.72,771.5,438.1,1136,336
35,Manuf_0005,0.0,0.0,2.0,0.0,0.0,1.6448536269514722,14.08,12.24,88.17,766.7,140.8,1136,400
36,Manuf_0006,0.0,0.0,1.0,0.0,0.0,1.6448536269514722,105.52,11.67,82.74000000000001,719.5,1055.2,1136,480
37,Manuf_0007,0.0,0.0,10.0,0.0,0.0,1.6448536269514722,690.22,8.63,101.57,883.2,6902.200000000001,1136,640
38,Manuf_0008,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,19.29,9.96,99.6,866.1,192.89999999999998,1136,720
39,Manuf_0009,0.0,0.0,9.0,0.0,0.0,1.6448536269514722,61.24,13.64,99.44,864.7,612.4,1136,800
40,Manuf_0010,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,38.65,17.07,85.3,741.8,386.5,1136,960
41,Manuf_0011,0.0,0.0,6.0,0.0,0.0,1.6448536269514722,1659.54,15.63,94.15,818.7,16595.4,1136,1040
42,Manuf_0012,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,389.88,16.01,89.96000000000001,782.3,3898.8,1136,1120
43,Manuf_0013,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,386.9,18.45,86.41000000000001,751.4,3869.0,1136,1520
44,Manuf_0014,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,602.06,27.392927919446652,88.73,771.6,6020.599999999999,1136,1840
45,Manuf_0015,0.0,0.0,6.0,0.0,0.0,1.6448536269514722,118.77,16.98,87.37,759.8,1187.7,1136,2080
46,Manuf_0016,0.0,0.0,7.0,0.0,0.0,1.6448536269514722,455.75,9.85,75.92,660.2,4557.5,1136,2400
47,Manuf_0017,0.0,0.0,2.0,0.0,0.0,1.6448536269514722,327.7,12.25,76.56,665.8,3277.0,1136,2624
48,Manuf_0018,0.0,0.0,6.0,0.0,0.0,1.6448536269514722,385.05,20.95244377155085,76.22,662.8,3850.5,1136,2864
49,Manuf_0019,0.0,0.0,9.0,0.0,0.0,1.6448536269514722,301.19,12.15,76.79,667.8,3011.9,1136,3104
50,Manuf_0020,0.0,0.0,9.0,0.0,0.0,1.6448536269514722,79.45,18.62,77.5,673.9,794.5,1136,3344
51,Manuf_0021,0.0,0.0,1.0,0.0,0.0,1.6448536269514722,1002.45,16.50066968337952,75.87,659.8,10024.5,1136,3584
52,Manuf_0022,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,1651.6799999999998,13.746272221951665,75.93,660.3,16516.8,1136,3824
53,Manuf_0023,0.0,0.0,2.0,0.0,0.0,1.6448536269514722,4031.75,13.79,86.92,755.9,40317.5,1136,4304
54,Manuf_0024,0.0,0.0,1.0,0.0,0.0,1.6448536269514722,771.32,7.02,85.6,744.4,7713.200000000001,1136,4384
55,Part_0001,0.0,0.0,38.0,0.0,0.0,1.6448536269514722,13499.22,71.1618865685839,61.0,530.5,134992.19999999998,224,1968
56,Part_0002,0.0,0.0,5.0,0.0,0.0,1.644853626951471,13499.220000000001,71.16188656858388,0.71,6.2,134992.2,528,2272
57,Part_0003,0.0,0.0,33.0,0.0,0.0,1.644853626951471,13499.220000000001,71.16188656858388,6.42,55.8,134992.2,528,2432
58,Part_0004,0.0,0.0,6.0,0.0,0.0,1.644853626951471,13499.220000000001,71.16188656858388,0.38,3.3,134992.2,528,2592
59,Part_0005,0.0,0.0,42.0,0.0,0.0,1.6448536269514722,135.8,10.76,13.4,116.5,1358.0,736,112
60,Part_0006,0.0,0.0,1.0,0.0,0.0,1.6448536269514722,160.03,8.78,12.21,106.2,1600.3,736,176
61,Part_0007,0.0,0.0,37.0,0.0,0.0,1.6448536269514722,67.09,5.58,9.92,86.3,670.9000000000001,736,256
62,Part_0008,0.0,0.0,24.0,0.0,0.0,1.6448536269514722,43.81,11.92,14.43,125.5,438.1,736,336
63,Part_0009,0.0,0.0,23.0,0.0,0.0,1.6448536269514722,14.08,12.24,14.31,124.4,140.8,736,400
64,Part_0010,0.0,0.0,32.0,0.0,0.0,1.6448536269514722,105.52,11.67,9.47,82.4,1055.2,736,480
65,Part_0011,0.0,0.0,1.0,0.0,0.0,1.6448536269514722,690.22,8.63,17.66,153.6,6902.200000000001,736,640
66,Part_0012,0.0,0.0,11.0,0.0,0.0,1.6448536269514722,19.29,9.96,16.97,147.6,192.89999999999998,736,720
67,Part_0013,0.0,0.0,29.0,0.0,0.0,1.6448536269514722,61.24,13.64,18.02,156.7,612.4,736,800
68,Part_0014,0.0,0.0,61.0,0.0,0.0,1.6448536269514722,38.65,17.07,9.2,80.0,386.5,736,960
69,Part_0015,0.0,0.0,39.0,0.0,0.0,1.6448536269514722,1659.54,15.63,17.5,152.2,16595.4,736,1040
70,Part_0016,0.0,0.0,39.0,0.0,0.0,1.6448536269514722,389.88,16.01,12.43,108.1,3898.8,736,1120
71,Part_0017,0.0,0.0,7.0,0.0,0.0,1.6448536269514722,386.9,18.45,0.14,1.2,3869.0,736,1520
72,Part_0018,0.0,0.0,9.0,0.0,0.0,1.6448536269514722,386.9,18.45,1.98,17.2,3869.0,736,1600
73,Part_0019,0.0,0.0,9.0,0.0,0.0,1.6448536269514722,386.9,18.45,0.26,2.3,3869.0,736,1680
74,Part_0020,0.0,0.0,26.0,0.0,0.0,1.6448536269514722,602.06,27.392927919446652,0.08,0.7,6020.599999999999,736,1760
75,Part_0021,0.0,0.0,1.0,0.0,0.0,1.6448536269514722,602.06,27.392927919446652,0.26,2.3,6020.599999999999,736,1840
76,Part_0022,0.0,0.0,10.0,0.0,0.0,1.6448536269514722,602.06,27.392927919446652,2.08,18.1,6020.599999999999,736,1920
77,Part_0023,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,118.77,16.98,0.25,2.2,1187.7,736,2000
78,Part_0024,0.0,0.0,16.0,0.0,0.0,1.6448536269514722,118.77,16.98,2.08,18.1,1187.7,736,2080
79,Part_0025,0.0,0.0,9.0,0.0,0.0,1.6448536269514722,118.77,16.98,0.16,1.4,1187.7,736,2160
80,Part_0026,0.0,0.0,5.0,0.0,0.0,1.644853626951471,1107.73,37.13617373936093,11.1,96.5,11077.3,736,2240
81,Part_0027,0.0,0.0,15.0,0.0,0.0,1.6448536269514722,455.75,9.85,0.12,1.0,4557.5,736,2320
82,Part_0028,0.0,0.0,9.0,0.0,0.0,1.6448536269514722,455.75,9.85,2.47,21.5,4557.5,736,2400
83,Part_0029,0.0,0.0,1.0,0.0,0.0,1.6448536269514722,455.75,9.85,0.36,3.1,4557.5,736,2464
84,Part_0030,0.0,0.0,9.0,0.0,0.0,1.6448536269514722,327.7,12.25,0.16,1.4,3277.0,736,2544
85,Part_0031,0.0,0.0,8.0,0.0,0.0,1.6448536269514722,327.7,12.25,2.24,19.5,3277.0,736,2624
86,Part_0032,0.0,0.0,0.0,0.0,0.0,1.6448536269514722,327.7,12.25,0.25,2.2,3277.0,736,2704
87,Part_0033,0.0,0.0,6.0,0.0,0.0,1.6448536269514722,385.05,20.95244377155085,1.91,16.6,3850.5,736,2784
88,Part_0034,0.0,0.0,2.0,0.0,0.0,1.6448536269514722,385.05,20.95244377155085,0.3,2.6,3850.5,736,2864
89,Part_0035,0.0,0.0,26.0,0.0,0.0,1.6448536269514722,385.05,20.95244377155085,0.16,1.4,3850.5,736,2944
90,Part_0036,0.0,0.0,11.0,0.0,0.0,1.6448536269514722,301.19,12.15,1.98,17.2,3011.9,736,3024
91,Part_0037,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,301.19,12.15,0.19,1.7,3011.9,736,3104
92,Part_0038,0.0,0.0,18.0,0.0,0.0,1.6448536269514722,301.19,12.15,0.16,1.4,3011.9,736,3184
93,Part_0039,0.0,0.0,10.0,0.0,0.0,1.6448536269514722,79.45,18.62,2.25,19.6,794.5,736,3264
94,Part_0040,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,79.45,18.62,0.13,1.1,794.5,736,3344
95,Part_0041,0.0,0.0,11.0,0.0,0.0,1.6448536269514722,79.45,18.62,0.34,3.0,794.5,736,3424
96,Part_0042,0.0,0.0,29.0,0.0,0.0,1.6448536269514722,1002.45,16.50066968337952,0.11,1.0,10024.5,736,3504
97,Part_0043,0.0,0.0,6.0,0.0,0.0,1.6448536269514722,1002.45,16.50066968337952,1.65,14.3,10024.5,736,3584
98,Part_0044,0.0,0.0,11.0,0.0,0.0,1.6448536269514722,1002.45,16.50066968337952,0.19,1.7,10024.5,736,3664
99,Part_0045,0.0,0.0,17.0,0.0,0.0,1.6448536269514722,1651.6799999999998,13.746272221951665,0.11,1.0,16516.8,736,3744
100,Part_0046,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,1651.6799999999998,13.746272221951665,2.37,20.6,16516.8,736,3824
101,Part_0047,0.0,0.0,7.0,0.0,0.0,1.6448536269514722,1651.6799999999998,13.746272221951665,0.2,1.7,16516.8,736,3904
102,Part_0048,0.0,0.0,64.0,0.0,0.0,1.6448536269514722,4031.75,13.79,9.56,83.1,40317.5,736,4304
103,Part_0049,0.0,0.0,62.0,0.0,0.0,1.6448536269514722,771.32,7.02,8.32,72.4,7713.200000000001,736,4384
104,Retail_0001,0.0,1.0,0.0,0.0,0.0,1.6448536269514722,135.8,10.76,96.12,835.9,1358.0,1328,32
105,Retail_0002,0.0,1.0,0.0,0.0,0.0,1.6448536269514722,160.03,8.78,95.96000000000001,834.5,1600.3,1328,176
106,Retail_0003,0.0,1.0,0.0,0.0,0.0,1.6448536269514722,67.09,5.58,94.27,819.8,670.9000000000001,1328,256
107,Retail_0004,0.0,1.0,0.0,0.0,0.0,1.6448536269514722,43.81,11.92,95.85,833.5,438.1,1328,336
108,Retail_0005,0.0,1.0,0.0,0.0,0.0,1.6448536269514722,14.08,12.24,97.0,843.5,140.8,1328,400
109,Retail_0006,0.0,1.0,0.0,0.0,0.0,1.6448536269514722,105.52,11.67,90.14000000000001,783.9,1055.2,1328,480
110,Retail_0007,0.0,1.0,0.0,0.0,0.0,1.6448536269514722,690.22,8.63,130.85,1137.9,6902.200000000001,1328,640
111,Retail_0008,0.0,1.0,0.0,0.0,0.0,1.6448536269514722,19.29,9.96,114.44,995.2,192.89999999999998,1328,720
112,Retail_0009,0.0,1.0,0.0,0.0,0.0,1.6448536269514722,61.24,13.64,123.53,1074.2,612.4,1328,800
113,Retail_0010,0.0,1.0,0.0,0.0,0.0,1.6448536269514722,38.65,17.07,95.78999999999999,833.0,386.5,1328,960
114,Retail_0011,0.0,1.0,0.0,0.0,0.0,1.6448536269514722,1659.54,15.63,104.39,907.8,16595.4,1328,1040
115,Retail_0012,0.0,1.0,0.0,0.0,0.0,1.6448536269514722,389.88,16.01,98.85000000000001,859.6,3898.8,1328,1120
116,Retail_0013,0.0,8.0,0.0,0.0,0.0,1.6448536269514722,119.17,20.77,95.22,828.0,1191.7,1328,1856
117,Retail_0014,0.0,3.0,0.0,0.0,0.0,1.6448536269514722,118.77,16.98,89.64,779.5,1187.7,1328,2080
118,Retail_0015,0.0,3.0,0.0,0.0,0.0,1.6448536269514722,455.75,9.85,76.82000000000001,668.0,4557.5,1328,2400
119,Retail_0016,0.0,7.0,0.0,0.0,0.0,1.6448536269514722,327.7,12.25,81.44,708.2,3277.0,1328,2624
120,Retail_0017,0.0,8.0,0.0,0.0,0.0,1.6448536269514722,91.63,14.95,82.0,713.1,916.3,1328,2816
121,Retail_0018,0.0,8.0,0.0,0.0,0.0,1.6448536269514722,293.42,14.68,79.45,690.9,2934.2000000000003,1328,2880
122,Retail_0019,0.0,4.0,0.0,0.0,0.0,1.6448536269514722,301.19,12.15,79.43,690.7,3011.9,1328,3104
123,Retail_0020,0.0,8.0,0.0,0.0,0.0,1.6448536269514722,79.45,18.62,87.16,757.9,794.5,1328,3344
124,Retail_0021,0.0,3.0,0.0,0.0,0.0,1.6448536269514722,645.41,11.11,77.11,670.5,6454.099999999999,1328,3568
125,Retail_0022,0.0,7.0,0.0,0.0,0.0,1.6448536269514722,357.04,12.2,80.71000000000001,701.9,3570.4,1328,3632
126,Retail_0023,0.0,2.0,0.0,0.0,0.0,1.6448536269514722,735.0,12.08,76.63000000000001,666.4,7350.0,1328,3792
127,Retail_0024,0.0,3.0,0.0,0.0,0.0,1.6448536269514722,916.68,6.56,77.01,669.7,9166.8,1328,3888
128,Retail_0025,0.0,5.0,0.0,0.0,0.0,1.6448536269514722,4031.75,13.79,91.53,795.9,40317.5,1328,4304
129,Retail_0026,0.0,2.0,0.0,0.0,0.0,1.6448536269514722,386.9,18.45,88.54,769.9,3869.0,1520,1520
130,Retail_0027,0.0,2.0,0.0,0.0,0.0,1.6448536269514722,482.89,17.86,91.32000000000001,794.1,4828.9,1520,1792
131,Retail_0028,0.0,5.0,0.0,0.0,0.0,1.6448536269514722,771.32,7.02,95.96,834.5,7713.200000000001,1520,4384
132,Trans_0001,0.0,0.0,4.0,0.0,0.0,1.6448536269514733,526.33,25.536156719443902,61.13,531.6,5263.3,528,32
133,Trans_0002,0.0,0.0,32.0,0.0,0.0,1.644853626951471,770.75,18.96649941343948,61.4,533.9,7707.5,528,560
134,Trans_0003,0.0,0.0,6.0,0.0,0.0,1.644853626951471,2088.07,28.142528315700424,64.0,556.5,20880.7,528,880
135,Trans_0004,0.0,0.0,35.0,0.0,0.0,1.6448536269514722,5311.0,54.9612982015527,61.21,532.3,53110.0,528,1440
136,Trans_0005,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,4803.07,15.473994313040185,61.43,534.2,48030.7,528,3696
137,Trans_0006,0.0,0.0,10.0,0.0,0.0,1.6448536269514733,526.33,25.536156719443902,62.13,540.3,5263.3,736,32
138,Trans_0007,0.0,0.0,6.0,0.0,0.0,1.644853626951471,770.75,18.96649941343948,62.4,542.6,7707.5,736,560
139,Trans_0008,0.0,0.0,6.0,0.0,0.0,1.644853626951471,2088.07,28.142528315700424,65.0,565.2,20880.7,736,880
140,Trans_0009,0.0,0.0,4.0,0.0,0.0,1.644853626951471,3385.1500000000005,42.47146453796949,0.73,6.3,33851.50000000001,736,1200
141,Trans_0010,0.0,0.0,6.0,0.0,0.0,1.644853626951471,3385.1500000000005,42.47146453796949,6.45,56.1,33851.50000000001,736,1280
142,Trans_0011,0.0,0.0,1.0,0.0,0.0,1.644853626951471,3385.1500000000005,42.47146453796949,0.41000000000000003,3.6,33851.50000000001,736,1360
143,Trans_0012,0.0,0.0,1.0,0.0,0.0,1.6448536269514722,5311.0,54.9612982015527,62.57,544.1,53110.0,736,1440
144,Trans_0013,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,5311.0,54.9612982015527,0.83,7.2,53110.0,736,3984
145,Trans_0014,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,5311.0,54.9612982015527,6.56,57.0,53110.0,736,4064
146,Trans_0015,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,5311.0,54.9612982015527,0.51,4.4,53110.0,736,4144
147,Trans_0016,0.0,0.0,1.0,0.0,0.0,1.6448536269514722,4803.07,15.473994313040185,61.43,534.2,48030.7,736,4224
148,Trans_0017,0.0,0.0,9.0,0.0,0.0,1.6448536269514722,4803.07,15.473994313040185,0.94,8.2,48030.7,736,4464
149,Trans_0018,0.0,0.0,12.0,0.0,0.0,1.6448536269514722,4803.07,15.473994313040185,6.55,57.0,48030.7,736,4544
150,Trans_0019,0.0,0.0,2.0,0.0,0.0,1.6448536269514722,4803.07,15.473994313040185,0.56,4.9,48030.7,736,4624
151,Trans_0020,0.0,0.0,6.0,0.0,0.0,1.6448536269514722,386.9,18.45,87.76,763.2,3869.0,1328,1520
152,Trans_0021,0.0,0.0,6.0,0.0,0.0,1.6448536269514722,482.89,17.86,90.64,788.2,4828.9,1328,1792
153,Trans_0022,0.0,0.0,2.0,0.0,0.0,1.6448536269514722,771.32,7.02,93.21,810.6,7713.200000000001,1328,4384
