,from_node,to_node,time
352,11,11,0
353,11,12,2392
354,11,13,2759
355,11,14,961
356,11,15,2027
357,11,16,2616
358,11,17,445
359,11,18,799
360,11,19,3154
361,11,20,1761
362,11,21,3134
363,11,22,1944
364,11,23,2998
365,11,24,2774
366,11,25,1470
367,11,26,1095
368,11,27,3165
369,11,28,2936
370,11,29,1735
371,11,30,1097
372,12,0,1939
373,12,1,2183
374,12,2,243
375,12,3,2809
376,12,4,1856
377,12,5,2623
378,12,6,712
379,12,7,3009
380,12,8,2705
381,12,9,2504
382,12,10,1940
383,12,11,2390
384,12,12,0
385,12,13,1623
386,12,14,2704
387,12,15,1736
388,12,16,3354
389,12,17,2191
390,12,18,2234
391,12,19,2152
392,12,20,1697
393,12,21,3120
394,12,22,2870
395,12,23,2988
396,12,24,1994
397,12,25,1361
398,12,26,1719
399,12,27,2874
400,12,28,1340
401,12,29,2472
402,12,30,1837
403,13,0,1123
404,13,1,2770
405,13,2,1532
406,13,3,2383
407,13,4,1837
408,13,5,2635
409,13,6,1000
410,13,7,2912
411,13,8,2107
412,13,9,1543
413,13,10,1921
414,13,11,2748
415,13,12,1628
416,13,13,0
417,13,14,2685
418,13,15,1375
419,13,16,3159
420,13,17,2552
421,13,18,3018
422,13,19,775
423,13,20,1678
424,13,21,2550
425,13,22,2851
426,13,23,2969
427,13,24,1087
428,13,25,1890
429,13,26,1700
430,13,27,2027
431,13,28,994
432,13,29,2453
433,13,30,2086
434,14,0,2231
435,14,1,2562
436,14,2,2729
437,14,3,2755
438,14,4,1037
439,14,5,785
440,14,6,2310
441,14,7,2955
442,14,8,2646
443,14,9,2871
444,14,10,1686
445,14,11,956
446,14,12,2712
447,14,13,2692
448,14,14,0
449,14,15,1959
450,14,16,2538
451,14,17,958
452,14,18,1416
453,14,19,3087
454,14,20,1693
455,14,21,3067
456,14,22,1467
457,14,23,2840
458,14,24,2706
459,14,25,1633
460,14,26,1068
461,14,27,3097
462,14,28,3032
463,14,29,1569
464,14,30,1215
465,15,0,338
466,15,1,2259
467,15,2,1771
468,15,3,1121
469,15,4,1107
470,15,5,1905
471,15,6,1429
472,15,7,1578
473,15,8,1005
474,15,9,925
475,15,10,688
476,15,11,2019
477,15,12,1754
478,15,13,1269
479,15,14,1955
480,15,15,0
481,15,16,1825
482,15,17,1822
483,15,18,2293
484,15,19,1664
485,15,20,838
486,15,21,1493
487,15,22,1870
488,15,23,1683
489,15,24,1014
490,15,25,1361
491,15,26,970
492,15,27,1173
493,15,28,2037
494,15,29,1428
495,15,30,1498
496,16,0,2076
497,16,1,3540
498,16,2,3382
499,16,3,1082
500,16,4,1681
501,16,5,1831
502,16,6,3040
503,16,7,624
504,16,8,1169
505,16,9,1999
506,16,10,1633
507,16,11,2609
508,16,12,3365
509,16,13,3007
510,16,14,2485
511,16,15,1818
512,16,16,0
513,16,17,2412
514,16,18,2883
515,16,19,3182
516,16,20,2101
517,16,21,1272
518,16,22,1378
519,16,23,636
520,16,24,2752
521,16,25,2612
522,16,26,1747
523,16,27,1911
524,16,28,3799
525,16,29,1407
526,16,30,2341
527,17,0,2102
528,17,1,2055
529,17,2,2211
530,17,3,2627
531,17,4,909
532,17,5,1370
533,17,6,2053
534,17,7,2827
535,17,8,2518
536,17,9,2743
537,17,10,1558
538,17,11,452
539,17,12,2194
540,17,13,2563
541,17,14,956
542,17,15,1831
543,17,16,2421
544,17,17,0
545,17,18,638
546,17,19,2959
547,17,20,1565
548,17,21,2939
549,17,22,1937
550,17,23,2802
551,17,24,2578
552,17,25,1272
553,17,26,900
554,17,27,2969
555,17,28,2737
556,17,29,1539
557,17,30,901
558,18,0,2572
559,18,1,2107
560,18,2,2263
561,18,3,3017
562,18,4,1379
563,18,5,1718
564,18,6,2105
565,18,7,3217
566,18,8,2913
567,18,9,3212
568,18,10,2028
569,18,11,794
570,18,12,2246
571,18,13,3017
572,18,14,1417
573,18,15,2301
574,18,16,2891
575,18,17,641
576,18,18,0
577,18,19,3428
578,18,20,2035
579,18,21,3328
580,18,22,2400
581,18,23,3196
582,18,24,3048
583,18,25,1323
584,18,26,1369
585,18,27,3439
586,18,28,2789
587,18,29,2009
588,18,30,1254
589,19,0,1547
590,19,1,3194
591,19,2,2202
592,19,3,2297
593,19,4,2260
594,19,5,3058
595,19,6,1557
596,19,7,2929
597,19,8,2087
598,19,9,1357
599,19,10,2344
600,19,11,3172
601,19,12,2185
602,19,13,780
603,19,14,3108
604,19,15,1798
605,19,16,3189
606,19,17,2975
607,19,18,3442
608,19,19,0
609,19,20,2101
610,19,21,2364
611,19,22,3274
612,19,23,3024
613,19,24,1510
614,19,25,2313
615,19,26,2124
616,19,27,1841
617,19,28,1636
618,19,29,2877
619,19,30,2509
620,20,0,1109
621,20,1,2023
622,20,2,1719
623,20,3,1719
624,20,4,841
625,20,5,1639
626,20,6,1377
627,20,7,1959
628,20,8,1603
629,20,9,1749
630,20,10,643
631,20,11,1753
632,20,12,1702
633,20,13,1682
634,20,14,1689
635,20,15,838
636,20,16,2117
637,20,17,1556
638,20,18,2027
639,20,19,2077
640,20,20,0
641,20,21,2071
642,20,22,1653
643,20,23,1938
644,20,24,1697
645,20,25,1094
646,20,26,705
647,20,27,1976
648,20,28,2136
649,20,29,1214
650,20,30,1231
651,21,0,1760
652,21,1,3532
653,21,2,3218
654,21,3,442
655,21,4,2212
656,21,5,2504
657,21,6,2853
658,21,7,737
659,21,8,756
660,21,9,1181
661,21,10,1592
662,21,11,3139
663,21,12,3201
664,21,13,2557
665,21,14,3076
666,21,15,1500
667,21,16,1276
668,21,17,2943
669,21,18,3311
670,21,19,2364
671,21,20,2058
672,21,21,0
673,21,22,2124
674,21,23,831
675,21,24,2308
676,21,25,2603
677,21,26,2111
678,21,27,1090
679,21,28,3331
680,21,29,1953
681,21,30,2426
682,22,0,2109
683,22,1,3064
684,22,2,2906
685,22,3,1779
686,22,4,1205
687,22,5,760
688,22,6,2564
689,22,7,1837
690,22,8,1867
691,22,9,2535
692,22,10,1268
693,22,11,1856
694,22,12,2889
695,22,13,2869
696,22,14,1413
697,22,15,1852
698,22,16,1357
699,22,17,1936
700,22,18,2316
701,22,19,3264
702,22,20,1644
703,22,21,2091
704,22,22,0
705,22,23,1618
706,22,24,2785
707,22,25,2136
708,22,26,1271
709,22,27,2337
710,22,28,3323
711,22,29,678
712,22,30,1865
713,23,0,1971
714,23,1,3363
715,23,2,3050
716,23,3,1016
717,23,4,2069
718,23,5,2088
719,23,6,2708
720,23,7,528
721,23,8,1206
722,23,9,1835
723,23,10,1424
724,23,11,2991
725,23,12,3032
726,23,13,2901
727,23,14,2741
728,23,15,1712
729,23,16,631
730,23,17,2794
731,23,18,3143
732,23,19,3018
733,23,20,1890
734,23,21,831
735,23,22,1576
736,23,23,0
737,23,24,2647
738,23,25,2435
739,23,26,1942
740,23,27,1595
741,23,28,3467
742,23,29,1795
743,23,30,2258
744,24,0,859
745,24,1,2777
746,24,2,2020
747,24,3,2119
748,24,4,1844
749,24,5,2642
750,24,6,1375
751,24,7,2647
752,24,8,1842
753,24,9,1397
754,24,10,1779
755,24,11,2755
756,24,12,2003
757,24,13,1084
758,24,14,2692
759,24,15,1111
760,24,16,2894
761,24,17,2558
762,24,18,3025
763,24,19,1480
764,24,20,1685
765,24,21,2298
766,24,22,2858
767,24,23,2774
768,24,24,0
769,24,25,1897
770,24,26,1707
771,24,27,1896
772,24,28,1853
773,24,29,2460
774,24,30,2092
775,25,0,1579
776,25,1,928
777,25,2,1385
778,25,3,2220
779,25,4,1109
780,25,5,1569
781,25,6,1171
782,25,7,2420
783,25,8,2116
784,25,9,2276
785,25,10,1341
786,25,11,1481
787,25,12,1368
788,25,13,1921
789,25,14,1671
790,25,15,1364
791,25,16,2607
792,25,17,1281
793,25,18,1325
794,25,19,2316
795,25,20,1098
796,25,21,2532
797,25,22,2123
798,25,23,2399
799,25,24,1935
800,25,25,0
801,25,26,890
802,25,27,2502
803,25,28,1912
804,25,29,1725
805,25,30,718
806,26,0,1244
807,26,1,1817
808,26,2,1742
809,26,3,1768
810,26,4,250
811,26,5,1030
812,26,6,1400
813,26,7,1968
814,26,8,1656
815,26,9,1884
816,26,10,696
817,26,11,1096
818,26,12,1725
819,26,13,1705
820,26,14,1068
821,26,15,972
822,26,16,1748
823,26,17,899
824,26,18,1370
825,26,19,2100
826,26,20,706
827,26,21,2080
828,26,22,1264
829,26,23,1947
830,26,24,1719
831,26,25,888
832,26,26,0
833,26,27,2110
834,26,28,2159
835,26,29,866
836,26,30,648
837,27,0,1431
838,27,1,3401
839,27,2,2913
840,27,3,1020
841,27,4,2249
842,27,5,2886
843,27,6,2441
844,27,7,1516
845,27,8,892
846,27,9,769
847,27,10,1698
848,27,11,3161
849,27,12,2896
850,27,13,2022
851,27,14,3097
852,27,15,1171
853,27,16,1883
854,27,17,2964
855,27,18,3435
856,27,19,1829
857,27,20,1980
858,27,21,1087
859,27,22,2389
860,27,23,1609
861,27,24,1896
862,27,25,2504
863,27,26,2113
864,27,27,0
865,27,28,2885
866,27,29,2340
867,27,30,2600
868,28,0,1879
869,28,1,2726
870,28,2,1123
871,28,3,3138
872,28,4,2322
873,28,5,2973
874,28,6,973
875,28,7,3475
876,28,8,2862
877,28,9,2352
878,28,10,2406
879,28,11,2933
880,28,12,1338
881,28,13,992
882,28,14,3076
883,28,15,2130
884,28,16,3820
885,28,17,2734
886,28,18,2777
887,28,19,1645
888,28,20,2163
889,28,21,3317
890,28,22,3336
891,28,23,3454
892,28,24,1842
893,28,25,1904
894,28,26,2185
895,28,27,2889
896,28,28,0
897,28,29,2939
898,28,30,2187
899,29,0,1632
900,29,1,2630
901,29,2,2472
902,29,3,1672
903,29,4,771
904,29,5,848
905,29,6,2130
906,29,7,1814
907,29,8,1641
908,29,9,2058
909,29,10,832
910,29,11,1699
911,29,12,2455
912,29,13,2435
913,29,14,1502
914,29,15,1375
915,29,16,1402
916,29,17,1502
917,29,18,1973
918,29,19,2830
919,29,20,1208
920,29,21,1984
921,29,22,682
922,29,23,1784
923,29,24,2308
924,29,25,1702
925,29,26,837
926,29,27,2218
927,29,28,2889
928,29,29,0
929,29,30,1430
930,30,0,1771
931,30,1,1650
932,30,2,1938
933,30,3,2134
934,30,4,844
935,30,5,1426
936,30,6,1501
937,30,7,2334
938,30,8,2030
939,30,9,2412
940,30,10,1290
941,30,11,1099
942,30,12,1921
943,30,13,2138
944,30,14,1210
945,30,15,1500
946,30,16,2339
947,30,17,871
948,30,18,1204
949,30,19,2533
950,30,20,1233
951,30,21,2445
952,30,22,1855
953,30,23,2313
954,30,24,2153
955,30,25,724
956,30,26,656
957,30,27,2607
958,30,28,2223
959,30,29,1458
960,30,30,0
